id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria
504093,diana aguilar,f,2026-02-28,358.07,mixco,food
501115,laura cruz,f,2026-01-26,209.95,mixco,food
500701,isabel hernandez,m,2026-02-20,466.65,mixco,food
503728,maria morales,f,2026-01-13,196.14,mixco,services
503399,ana castillo,m,2026-01-20,288.60,chimaltenango,food
502646,kevin diaz,m,2026-01-04,desconocido,mixco,retail
501390,ana torres,m,02/01/2026,"148,33",amatitlan,retail
501957,miguel cruz,f,2026-02-28,"116,42",antigua,services
500863,miguel  ruiz,f,2026-01-16,"443,84",antigua,education
502460,oscar  morales,f,12/02/2026,"119,79",villa nueva,education
500747,patricia diaz,f,2026-01-21,455.24,antigua,services
500238,sofia diaz,m,06/02/2026,"194,00",amatitlan,retail
501525,daniel mejia,f,2026-02-03,278.82,amatitlan,food
502601,karla  diaz,m,2026-02-23,218.57,guatemala,retail
501835,sofia mazariegos,f,08/01/2026,"476,97",quetzaltenango,education
501542,patricia castillo,f,2026-01-04,445.40,escuintla,services
500523,miguel rojas,m,2026-02-04,desconocido,escuintla,services
503801,oscar soto,f,2026-02-20,267.33,antigua,services
502074,paola ruiz,m,2026-01-18,"378,48",guatemala,food
504152,gustavo perez,f,2026-02-04,"69,78",chimaltenango,food
501654,elena alvarez,m,2026-01-22,"452,48",escuintla,services
502397,gustavo mazariegos,m,2026-01-24,392.73,amatitlan,education
504686,ana mendez,m,19/01/2026,desconocido,villa nueva,food
503266,rene  solis,m,12/01/2026,162.82,antigua,retail
501631,sofia diaz,m,10/02/2026,"77,41",antigua,education
503452,carmen rojas,f,2026-03-01,347.79,desconocido,retail
501091,hector fuentes,m,2026-01-10,112.73,amatitlan,food
503241,gustavo aguilar,f,11/01/2026,"168,93",antigua,services
500179,juan lopez,m,2026-02-01,desconocido,amatitlan,education
503458,pablo flores,f,13/02/2026,270.66,mixco,retail
502148,luis ortega,m,2026-01-09,"232,54",mixco,services
500748,patricia castillo,m,2026-02-05,"280,90",antigua,retail
503863,karla solis,m,2026-02-03,418.61,guatemala,services
504401,fernando rojas,f,2026-01-04,desconocido,escuintla,food
500633,luis nunez,f,2026-01-15,"307,35",amatitlan,food
502489,isabel rojas,m,2026-02-17,"412,38",guatemala,retail
503563,rene mendez,m,24/01/2026,431.03,amatitlan,education
500730,isabel torres,m,2026-01-17,"224,70",mixco,education
502717,pablo mejia,m,04/02/2026,"140,81",mixco,services
502149,carlos lima,f,2026-01-16,9.03,escuintla,education
500082,valeria ramirez,f,2026-01-02,305.16,villa nueva,education
504483,patricia ramirez,m,15/01/2026,"233,19",villa nueva,services
501120,kevin alvarez,f,11/01/2026,209.32,chimaltenango,services
503934,patricia aguilar,f,2026-01-06,218.09,guatemala,food
503560,hector torres,m,19/02/2026,493.73,quetzaltenango,retail
501422,miguel  mejia,m,2026-01-16,396.95,mixco,food
502070,ana fuentes,m,2026-01-22,"263,20",guatemala,food
504052,gabriela alvarez,m,2026-01-31,"436,21",quetzaltenango,retail
502663,kevin soto,m,21/02/2026,269.64,guatemala,services
504225,juan soto,f,02/02/2026,desconocido,escuintla,food
500126,andrea solis,f,28/01/2026,"238,43",guatemala,education
501846,carlos ortega,m,21/01/2026,61.92,antigua,services
501588,gabriela  gomez,f,18/01/2026,45.78,guatemala,food
501367,fernando paz,m,2026-01-23,453.72,escuintla,education
501627,luis paz,f,2026-01-09,55.93,amatitlan,retail
502076,miguel rojas,f,2026-01-08,"105,04",mixco,food
501110,kevin soto,m,21/01/2026,"295,84",amatitlan,food
500675,valeria lima,m,2026-02-21,"49,23",antigua,education
501299,juan molina,,2026-02-15,"373,86",chimaltenango,services
503488,andrea ramirez,m,2026-01-02,315.92,mixco,services
501262,karla gomez,m,24/02/2026,188.52,quetzaltenango,services
500853,gabriela lima,f,2026-02-28,288.62,amatitlan,education
501999,gustavo  ramirez,f,2026-02-20,desconocido,amatitlan,services
503547,diana ruiz,m,2026-01-08,"137,79",chimaltenango,retail
503939,paola lima,f,04/01/2026,desconocido,amatitlan,food
500075,andrea nunez,f,05/01/2026,"196,13",antigua,services
502970,miguel fuentes,f,2026-01-13,desconocido,mixco,food
500331,pablo ramirez,m,15/02/2026,"150,35",villa nueva,services
503007,laura lopez,f,2026-01-24,"238,47",escuintla,food
501707,valeria torres,f,2026-02-26,"86,03",guatemala,food
503988,juan perez,f,2026-01-20,desconocido,escuintla,education
504848,gabriela paz,m,2026-01-26,70.29,guatemala,services
500079,monica morales,m,01/03/2026,"74,55",guatemala,services
504013,karla flores,m,2026-01-24,"219,40",escuintla,food
503042,valeria ortega,m,2026-01-02,"48,67",guatemala,retail
501152,daniel mendez,m,2026-02-05,369.36,chimaltenango,education
503629,valeria nunez,f,31/01/2026,409.60,quetzaltenango,education
501227,valeria flores,f,25/01/2026,383.14,chimaltenango,food
500175,fernando dominguez,f,2026-02-22,desconocido,quetzaltenango,retail
500542,gustavo  herrera,f,2026-01-11,"191,64",antigua,retail
504789,fernando hernandez,f,2026-02-01,"399,60",quetzaltenango,retail
503057,elena rojas,f,2026-01-16,"1,55",antigua,food
500482,gabriela diaz,m,2026-01-04,96.51,mixco,services
502980,daniel  castillo,f,2026-02-09,"214,92",amatitlan,services
501933,karla herrera,f,2026-02-08,"93,16",amatitlan,retail
500401,carmen hernandez,f,2026-02-20,"152,12",mixco,food
500792,monica torres,m,2026-02-16,"30,88",guatemala,food
500963,carlos reyes,m,2026-02-22,31.29,mixco,services
501388,paola dominguez,m,2026-02-20,459.44,quetzaltenango,services
500243,andrea morales,m,08/02/2026,131.60,amatitlan,food
500711,ricardo nunez,m,2026-02-11,246.08,amatitlan,food
504329,gustavo aguilar,m,18/02/2026,1.07,chimaltenango,services
504030,oscar ortega,m,13/01/2026,"10,13",quetzaltenango,education
503024,andrea dominguez,f,2026-01-06,113.39,guatemala,retail
500678,gabriela cruz,m,22/01/2026,481.84,mixco,education
504514,karla  herrera,m,19/02/2026,7.14,villa nueva,education
500484,karla lopez,m,14/01/2026,480.53,escuintla,services
501986,karla alvarez,m,2026-02-14,"491,11",escuintla,education
503962,miguel morales,m,2026-01-06,"93,96",amatitlan,services
502213,jose  ramirez,m,2026-02-08,"99,81",antigua,education
501205,kevin mejia,f,2026-01-13,"69,72",chimaltenango,food
504719,diana  herrera,f,2026-01-31,"36,12",quetzaltenango,education
502209,pablo  lima,m,24/01/2026,"246,69",antigua,retail
501927,monica solis,m,2026-02-27,155.13,guatemala,food
500190,oscar ortega,f,2026-02-09,desconocido,quetzaltenango,retail
500473,pedro  gomez,f,24/02/2026,344.67,mixco,retail
504809,daniel lima,f,2026-02-09,187.64,guatemala,food
504089,valeria dominguez,f,06/01/2026,432.82,mixco,food
501628,diana  soto,f,2026-01-06,22.97,chimaltenango,retail
502553,miguel molina,f,2026-01-22,96.49,antigua,retail
501981,andrea vargas,m,2026-01-10,"276,65",guatemala,education
504405,patricia rojas,f,2026-01-12,"65,14",amatitlan,services
502504,monica lima,m,2026-01-06,193.66,escuintla,retail
502044,maria ruiz,m,2026-01-31,desconocido,mixco,education
502437,miguel fuentes,f,18/01/2026,"5,18",quetzaltenango,education
500390,andrea mazariegos,f,12/02/2026,417.45,quetzaltenango,services
504055,isabel ramirez,f,21/02/2026,416.78,villa nueva,education
503969,sofia ortega,m,2026-02-10,"445,85",villa nueva,services
502274,hector  herrera,m,22/02/2026,"209,55",villa nueva,services
503408,isabel morales,m,01/02/2026,desconocido,guatemala,food
500279,daniel  hernandez,f,28/02/2026,406.72,amatitlan,services
502310,andrea herrera,f,2026-02-08,443.32,chimaltenango,education
504892,monica solis,m,22/01/2026,39.69,quetzaltenango,education
503531,gabriela reyes,m,2026-01-12,"440,77",mixco,services
503180,paola herrera,m,15/02/2026,330.10,amatitlan,services
501854,juan dominguez,m,25/01/2026,76.69,amatitlan,services
500054,jose aguilar,f,2026-01-15,429.88,villa nueva,food
504850,pablo  vargas,m,2026-01-11,"240,04",chimaltenango,retail
501878,fernando  reyes,m,26/01/2026,"432,68",mixco,retail
500277,isabel  mazariegos,f,2026-02-14,461.63,quetzaltenango,retail
504819,diana castillo,m,2026-02-05,"256,11",antigua,services
504295,carmen diaz,m,2026-02-03,"362,98",mixco,services
503135,karla castillo,f,2026-01-02,196.80,villa nueva,education
503621,laura mendez,f,25/02/2026,"207,23",mixco,services
500264,fernando  morales,f,2026-01-07,388.03,quetzaltenango,retail
504355,andrea  flores,m,2026-02-22,"194,61",quetzaltenango,education
503849,fernando nunez,f,2026-01-20,"86,59",villa nueva,retail
504386,isabel cruz,m,2026-01-18,desconocido,antigua,education
502146,sofia nunez,m,02/01/2026,"256,68",escuintla,retail
501101,elena ruiz,f,11/01/2026,desconocido,quetzaltenango,food
502742,sofia herrera,f,2026-01-19,"325,43",guatemala,education
502218,sofia mejia,f,26/02/2026,"230,12",mixco,services
503172,andrea nunez,m,2026-01-19,44.07,quetzaltenango,retail
501534,luis mazariegos,f,04/01/2026,"360,80",quetzaltenango,services
504598,valeria mazariegos,m,2026-01-11,desconocido,escuintla,services
502448,laura  molina,f,2026-01-14,486.00,escuintla,food
502536,pablo reyes,m,2026-01-31,"161,91",antigua,services
503330,ricardo cruz,f,2026-02-17,407.75,guatemala,food
500259,luis lopez,m,24/02/2026,378.38,guatemala,retail
504263,ana flores,f,2026-02-25,"470,70",guatemala,retail
502221,hector alvarez,f,21/02/2026,"456,01",mixco,food
501543,gustavo  hernandez,m,2026-01-28,374.90,guatemala,retail
500739,valeria dominguez,f,2026-02-27,"57,02",mixco,education
504620,monica ruiz,m,06/01/2026,"116,68",escuintla,food
504398,gabriela morales,f,2026-02-20,"393,69",antigua,education
502441,ricardo lopez,f,2026-01-31,"394,81",amatitlan,food
502909,paola ortega,m,2026-01-01,"472,25",mixco,education
501491,pablo solis,f,2026-02-05,"31,82",mixco,services
501910,pablo perez,f,25/02/2026,"67,06",guatemala,education
501271,ricardo mejia,f,2026-01-02,"255,64",antigua,services
503435,carmen alvarez,m,2026-01-02,17.59,mixco,education
502631,gustavo morales,m,2026-03-01,"202,04",mixco,retail
502774,monica ramirez,f,24/01/2026,"349,50",villa nueva,services
504466,ricardo castillo,m,2026-02-09,desconocido,villa nueva,services
502249,diana herrera,m,2026-01-16,"46,85",antigua,retail
501185,monica  hernandez,f,2026-02-01,103.42,antigua,education
502288,rene cruz,m,2026-01-29,"165,14",quetzaltenango,food
504031,pablo nunez,f,2026-01-06,"127,36",escuintla,retail
502381,maria herrera,f,2026-02-06,338.33,mixco,education
500169,gustavo paz,m,2026-02-26,"346,41",amatitlan,education
503421,kevin torres,f,2026-01-07,"243,71",mixco,food
503607,jose alvarez,f,2026-03-01,"33,65",,retail
504213,karla gomez,f,07/01/2026,desconocido,amatitlan,services
504546,paola molina,m,27/02/2026,300.27,chimaltenango,food
501380,andrea lopez,m,2026-02-07,"401,89",quetzaltenango,education
500194,daniel solis,m,16/02/2026,"36,35",desconocido,education
501863,oscar vargas,f,2026-01-18,desconocido,villa nueva,education
503708,gustavo lopez,f,2026-01-26,93.13,villa nueva,food
504346,diana soto,m,2026-02-05,252.14,amatitlan,education
504711,luis soto,m,2026-01-24,433.86,quetzaltenango,retail
500252,kevin solis,m,2026-02-08,342.74,escuintla,retail
504311,sofia gomez,m,2026-02-27,desconocido,antigua,retail
501512,valeria morales,m,2026-01-24,"115,88",antigua,education
503019,elena aguilar,m,19/01/2026,desconocido,quetzaltenango,food
503326,pablo nunez,f,24/02/2026,desconocido,amatitlan,services
502629,kevin mazariegos,m,2026-01-03,332.81,amatitlan,retail
503961,sofia molina,f,07/02/2026,"485,41",antigua,retail
504038,monica paz,m,10/02/2026,69.83,quetzaltenango,services
502676,elena ruiz,f,2026-01-02,96.44,mixco,education
500102,oscar solis,m,2026-01-28,444.17,quetzaltenango,food
501645,miguel diaz,m,2026-01-21,"425,76",villa nueva,retail
501461,laura alvarez,m,05/02/2026,"435,84",quetzaltenango,food
503813,diana nunez,m,2026-01-05,376.71,chimaltenango,education
501107,ricardo molina,m,10/02/2026,"76,55",mixco,food
501295,hector diaz,f,08/02/2026,"434,62",escuintla,services
502571,oscar ramirez,m,2026-02-16,24.62,guatemala,food
501046,maria vargas,m,2026-01-31,"52,69",antigua,education
501857,isabel solis,m,08/01/2026,"4,96",mixco,services
502020,luis herrera,m,2026-01-19,"492,73",escuintla,food
501365,gabriela dominguez,m,2026-02-04,69.48,amatitlan,education
501045,juan fuentes,f,2026-01-11,8.05,amatitlan,food
501515,ricardo ruiz,desconocido,2026-01-29,desconocido,desconocido,food
504538,patricia lima,f,2026-01-13,225.98,escuintla,services
504863,patricia rojas,f,2026-02-07,454.94,amatitlan,retail
502095,jose gomez,m,2026-01-31,"301,19",desconocido,education
503663,patricia soto,m,30/01/2026,desconocido,guatemala,education
500177,fernando perez,f,2026-01-07,186.28,mixco,food
502718,daniel vargas,f,16/01/2026,"404,88",mixco,food
500512,gustavo morales,f,2026-01-22,"385,48",escuintla,education
504713,isabel reyes,f,2026-01-29,91.34,chimaltenango,services
504057,carmen reyes,m,2026-01-06,288.40,,services
500698,juan castillo,f,2026-01-01,"423,94",desconocido,food
502147,ana paz,m,11/01/2026,"222,41",villa nueva,food
501858,gustavo  vargas,m,2026-01-14,492.79,escuintla,education
502485,laura lima,m,2026-02-15,331.04,mixco,services
504515,andrea lima,m,2026-01-27,"93,69",chimaltenango,services
503788,paola flores,m,2026-01-18,"116,97",amatitlan,education
504012,miguel gomez,m,2026-01-04,20.84,guatemala,education
502117,miguel herrera,f,2026-01-08,"75,53",antigua,services
502541,laura  herrera,f,04/02/2026,"244,78",quetzaltenango,food
500253,karla mejia,f,2026-01-09,487.73,mixco,food
500974,pablo reyes,f,2026-02-19,"330,07",mixco,services
502179,pablo ramirez,m,2026-01-24,299.25,chimaltenango,food
503659,hector mejia,f,2026-02-28,"280,93",chimaltenango,retail
500485,paola lopez,m,2026-02-20,"360,98",guatemala,food
501662,elena  herrera,m,27/01/2026,243.06,antigua,services
501745,hector reyes,f,2026-01-02,455.77,villa nueva,services
500713,hector fuentes,m,12/01/2026,215.81,quetzaltenango,food
504822,paola hernandez,m,2026-02-20,23.33,villa nueva,services
500244,gustavo molina,f,2026-01-07,352.40,chimaltenango,food
501239,oscar torres,f,07/01/2026,224.65,guatemala,services
501334,andrea ortega,f,29/01/2026,"288,88",chimaltenango,education
501763,karla mejia,f,2026-01-26,161.12,antigua,food
504583,gabriela herrera,f,2026-02-04,449.69,amatitlan,retail
501130,juan lima,m,2026-02-24,"262,24",chimaltenango,education
502547,hector paz,f,2026-02-27,"179,94",desconocido,retail
504056,elena reyes,,2026-01-01,"246,26",amatitlan,food
501701,ricardo fuentes,m,01/01/2026,464.12,escuintla,retail
504356,diana aguilar,m,28/01/2026,232.34,guatemala,food
503695,ana ortega,m,27/01/2026,"355,11",escuintla,education
502305,patricia diaz,f,2026-01-22,"336,39",quetzaltenango,food
502130,andrea morales,m,25/01/2026,"388,08",quetzaltenango,food
500714,carmen flores,m,2026-02-10,435.52,antigua,services
504168,rene flores,f,24/01/2026,137.75,antigua,education
504677,valeria soto,m,2026-02-03,"476,20",antigua,retail
500168,rene mendez,f,2026-01-21,"64,46",chimaltenango,food
504277,fernando  diaz,m,2026-01-02,383.97,mixco,food
502361,rene solis,f,2026-01-27,61.94,guatemala,retail
503485,luis hernandez,m,01/03/2026,315.07,guatemala,food
502748,miguel ruiz,m,2026-02-23,"69,02",amatitlan,services
503820,rene aguilar,m,2026-02-07,252.88,guatemala,education
501601,maria ortega,f,24/02/2026,439.54,guatemala,food
502048,andrea hernandez,m,21/02/2026,"487,76",quetzaltenango,education
502981,fernando hernandez,f,2026-02-19,468.64,escuintla,food
501768,maria  lopez,m,10/02/2026,"404,12",escuintla,education
502294,andrea  lima,f,2026-02-18,341.14,quetzaltenango,retail
502861,laura morales,desconocido,26/01/2026,desconocido,chimaltenango,education
501866,patricia  ruiz,m,02/01/2026,"64,41",amatitlan,food
503786,sofia  rojas,m,2026-01-28,86.66,chimaltenango,services
500332,kevin dominguez,f,01/02/2026,361.85,amatitlan,education
504661,rene dominguez,m,17/01/2026,"413,47",,services
503475,andrea gomez,m,2026-01-13,497.86,escuintla,services
502737,laura castillo,m,2026-01-04,"264,92",antigua,services
500081,patricia ruiz,f,2026-02-06,176.00,antigua,food
502682,carmen ortega,m,16/01/2026,467.29,villa nueva,education
501402,daniel soto,f,21/02/2026,"113,58",antigua,education
500845,pablo nunez,,2026-01-14,desconocido,chimaltenango,services
503087,laura soto,f,2026-02-24,6.94,villa nueva,retail
503909,hector lima,m,2026-02-22,"63,72",quetzaltenango,food
503537,pablo ramirez,f,16/01/2026,"180,04",chimaltenango,retail
501856,carmen  mejia,m,2026-01-31,447.40,amatitlan,food
504082,carlos fuentes,f,2026-02-08,458.41,quetzaltenango,services
501376,miguel herrera,m,2026-01-04,405.72,antigua,retail
504744,karla herrera,f,2026-02-24,90.04,antigua,services
502188,sofia molina,m,2026-02-05,"438,37",guatemala,retail
503556,kevin  fuentes,m,28/01/2026,351.74,mixco,food
500089,monica cruz,m,2026-01-21,desconocido,desconocido,services
500196,gabriela dominguez,f,25/02/2026,82.97,antigua,food
501944,elena ortega,m,2026-01-06,desconocido,chimaltenango,education
502475,kevin dominguez,m,2026-01-02,"202,34",desconocido,education
503587,diana molina,f,09/01/2026,149.45,villa nueva,food
500612,diana mejia,m,2026-02-13,288.56,mixco,retail
504211,laura dominguez,f,2026-01-05,125.44,mixco,retail
500756,rene herrera,f,2026-01-24,"25,64",escuintla,services
501625,daniel ortega,f,2026-01-31,446.54,amatitlan,education
502847,ana reyes,m,28/01/2026,"93,27",guatemala,retail
503242,sofia dominguez,,12/02/2026,"218,99",villa nueva,services
502944,pedro  dominguez,m,2026-02-23,148.65,mixco,food
503178,maria mejia,m,2026-02-19,421.24,quetzaltenango,retail
